zpid,propertyTaxRate,zipcode,longitude,price,livingAreaValue,streetAddress,homeType,livingAreaUnits,bathrooms,annualHomeownersInsurance,state,yearBuilt,monthlyHoaFee,latitude,bedrooms,livingArea,city,resoFacts.hasGarage,resoFacts.waterViewYN,resoFacts.aboveGradeFinishedArea,resoFacts.mainLevelBathrooms,resoFacts.hasPrivatePool,resoFacts.hasFireplace,resoFacts.garageSpaces,resoFacts.mainLevelBedrooms,resoFacts.hasWaterfrontView,resoFacts.lotSize,resoFacts.stories,resoFacts.livingArea,resoFacts.bedrooms,resoFacts.architecturalStyle,resoFacts.structureType,resoFacts.roofType,resoFacts.bathroomsPartial,resoFacts.bathroomsHalf,resoFacts.yearBuilt,resoFacts.bathroomsFull,resoFacts.elevation,resoFacts.attic,resoFacts.frontageLength,resoFacts.hasCooling,resoFacts.belowGradeFinishedArea,resoFacts.hasElectricOnProperty,resoFacts.foundationArea,resoFacts.zoning,resoFacts.hoaFee,resoFacts.basementYN,resoFacts.taxAnnualAmount,resoFacts.parking,resoFacts.hasView,resoFacts.entryLocation,resoFacts.levels,resoFacts.basement,resoFacts.waterView,resoFacts.hasAttachedGarage,resoFacts.bathrooms,resoFacts.homeType,resoFacts.isSeniorCommunity,resoFacts.municipality,resoFacts.bathroomsThreeQuarter,resoFacts.hasSpa,resoFacts.hasHeating,resoFacts.buildingArea,resoFacts.storiesTotal,resoFacts.fireplaces,resoFacts.hasCarport,resoFacts.openParkingSpaces,solarPotential.sunScore,solarPotential.solarFactor,solarPotential.buildFactor,solarPotential.climateFactor,solarPotential.electricityFactor,mortgageRates.arm5Rate,mortgageRates.fifteenYearFixedRate,mortgageRates.thirtyYearFixedRate,PperSQ,geometry,NearestDT,NearestLrgAirport,NearestMedAirport,avgCheap,avgExp,MedianHHInc
66714980,1.06,33596,-82.21011,615000,2605,5114 Whispering Leaf Trl,SINGLE_FAMILY,sqft,3.0,2583,FL,2003,84,27.9045,4,2605,Valrico,True,False,"2,700",1,True,False,3,0,True,0.26 Acres,1,"2,605 sqft",4,Traditional,House,Shingle,1,0,2003,3,900,"Cathedral Ceiling(s), Ceiling Fans(s), Eating Space In Kitchen, High Ceiling(s), Master Bedroom Main Floor, Open Floorplan, Solid Surface Counters, Split Bedroom, Vaulted Ceiling(s), Walk-In Closet(s)",0,True,0,True,0,PD,$84 monthly,False,4558,3,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"3,390",1,1,False,0,73.88,3.56,60.0,6.82,3.5,5.645,5.35,6.248,236.08445297504798,POINT (-82.21011 27.9045),3.6319573003076706,20.35401610428289,13.073371393326866,5.236766134093359,5.495334272030932,79028.0
2060254642,0.87,45669,-82.38365,495000,2564,203 Private Road 574,SINGLE_FAMILY,sqft,4.0,2079,OH,2004,13,38.447525,4,2564,Proctorville,True,False,"2,700",1,True,True,3,0,True,0.44 Acres,1,"2,564 sqft",4,Traditional,House,Shingle,1,1,2004,3,900,Floored,0,True,0,True,0,R1,$150 annually,False,3522,6,False,Main,One and One Half,"Finished,Walk-Out Access",,True,4,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.765,5.445,6.374,193.05772230889235,POINT (-82.38365 38.447525),1.5614409498586657,110.38016598187453,10.982689289313669,4.4146588967659355,3.603711106505722,43795.0
68412936,2.29,77388,-95.48518,359000,2657,4375 Countrytrails Ct,SINGLE_FAMILY,sqft,3.0,1508,TX,2004,67,30.048403,4,2657,Spring,True,False,"2,700",1,True,True,2,0,True,0.26 Acres,2,"2,657 sqft",4,Traditional,Free Standing,Composition,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$800 annually,False,7863,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,657",1,1,False,0,67.26,3.96,52.8,6.5,4.0,5.67,5.421,6.318,135.11479111780204,POINT (-95.48518 30.048403),0.506224415506931,9.680810932667848,21.32247087997131,0.4333888994478299,1.108553214759517,87415.0
59808903,2.72,60554,-88.43719,399900,2635,144 Cobbler Ln,SINGLE_FAMILY,sqft,3.0,1680,IL,2003,13,41.75448,4,2635,Sugar Grove,True,False,"2,700",1,True,True,2,0,True,0.33 Acres,2,"2,635 sqft",4,Traditional,House,Asphalt,1,1,2003,2,900,Unfinished,0,True,0,True,0,R1,$150 annually,False,8881,2,False,Main,Two,Full,,True,3,SingleFamily,True,Franklin,0,False,True,"1,332",1,1,False,0,72.58,2.64,61.6,6.19,2.14,5.665,5.574,6.812,151.76470588235293,POINT (-88.43719 41.75448),3.9202219946830077,31.52122463691359,14.378074947669425,4.550634757559289,5.71424068088388,113971.0
66962056,1.68,77708,-94.15692,349900,2643,4820 Rue Dr,SINGLE_FAMILY,sqft,3.0,1470,TX,2005,13,30.147753,4,2643,Beaumont,True,False,"2,700",1,True,True,2,0,True,0.42 Acres,1,"2,643 sqft",4,Traditional,Free Standing,Composition,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,5766,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,643",1,1,False,0,67.58,3.96,53.6,6.5,3.52,5.67,5.421,6.318,132.38743851683694,POINT (-94.15692 30.147753),1.1858174670557058,71.85310113850647,15.832828163313119,2.3720997735142966,3.460473596669227,59956.0
66701896,0.32,36066,-86.42986,369900,2682,310 High Pointe Rdg,SINGLE_FAMILY,sqft,3.0,1554,AL,2004,13,32.47269,4,2682,Prattville,True,False,"2,700",1,True,True,2,0,True,0.27 Acres,1,"2,682 sqft",4,Traditional,House,Shingle,1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1102,0,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.8,5.317,6.513,137.91946308724832,POINT (-86.42986 32.47269),1.2562976920379354,141.16758802736993,7.2316255761592,2.1106804701784103,1.7176826879426643,81165.0
69564862,0.87,27540,-78.87014,482051,2665,112 Jasmine Valley Ct,SINGLE_FAMILY,sqft,3.0,2025,NC,2005,16,35.639366,3,2665,Holly Springs,False,False,"2,700",1,True,True,2,0,True,0.33 Acres,1,"2,665 sqft",3,Conventional,conventional,Shingle,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$16 monthly,False,3216,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,68.48,3.04,56.0,6.56,2.88,5.75,5.405,6.021,180.88217636022515,POINT (-78.87014 35.639366),4.431621180511235,17.068827324885525,33.30816155497267,3.1544562750480742,1.9130512042814907,123633.0
81279204,0.86,37043,-87.22284,444500,2555,3394 Sheffield Way,SINGLE_FAMILY,sqft,4.0,1867,TN,2003,30,36.49389,3,2555,Clarksville,True,False,"2,555",1,True,True,2,3,True,0.32 Acres,1,"2,555 sqft",3,Ranch,House,Shingle,1,2,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,$30 monthly,False,1997,4,False,Main,Two,Crawl Space,,False,4,SingleFamily,True,Franklin,0,False,True,"2,555",1,1,False,2,77.27,3.04,65.6,6.41,2.22,5.4,5.257,5.983,173.97260273972603,POINT (-87.22284 36.49389),2.851845911535178,39.65450822202328,19.35942205729791,2.5798050804698858,2.9401758137282794,76209.0
59721802,1.14,55044,-93.23205,575000,2665,20584 Hartford Way,SINGLE_FAMILY,sqft,3.0,2415,MN,2003,13,44.651695,4,2665,Lakeville,True,False,"2,665",1,True,True,3,0,True,0.26 Acres,2,"2,665 sqft",4,Traditional,House,"Age 8 Years or Less,Asphalt,Pitched",1,1,2003,2,900,Pull Down Stairs,0,True,0,True,1604,R1,$150 annually,False,5090,3,False,Main,Two,"Daylight,Drain Tiled,Full,Concrete,Sump Pump,Unfinished",,True,3,SingleFamily,True,Franklin,0,False,True,"2,665",1,1,False,0,65.4,3.12,53.6,6.18,2.5,5.539,5.329,5.927,215.75984990619136,POINT (-93.23205 44.651695),3.7453088510477937,15.910837108952048,21.281864965136666,1.7701830719200016,2.9891788716249774,69359.0
237712534,0.95,30157,-84.76303,430000,2558,21 Southshore Vw,SINGLE_FAMILY,sqft,3.0,1806,GA,2005,54,33.92875,4,2558,Dallas,True,False,"2,558",1,True,True,2,1,True,0.37 Acres,2,"2,558 sqft",4,Traditional,House,"Composition,Shingle",1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$650 annually,False,3152,2,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,558",1,1,False,0,78.61,3.04,66.4,6.53,2.64,5.75,5.188,6.231,168.10007818608287,POINT (-84.76303 33.92875),1.7287999375039285,27.86934606399745,11.158812892719935,3.4795395837960696,2.5051966391574365,94808.0
66745756,0.88,32967,-80.45301,425000,2575,4525 61st Ter,SINGLE_FAMILY,sqft,3.0,1785,FL,2004,50,27.67561,4,2575,Vero Beach,True,False,"2,700",1,True,False,2,0,True,0.31 Acres,2,"2,575 sqft",4,Traditional,House,Asphalt,1,0,2004,3,900,Pull Down Stairs,0,True,0,True,0,Res,$50 monthly,False,1634,2,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,70.14,3.56,56.0,6.78,3.79,5.645,5.42,6.345,165.04854368932038,POINT (-80.45301 27.67561),2.4105500541963143,71.78592499298425,2.5556441805453662,3.8625450415113405,5.655750905410229,83154.0
70723260,0.75,72713,-94.24038,450000,2580,3912 SW Huckleberry St,SINGLE_FAMILY,sqft,4.0,1890,AR,2003,13,36.332027,3,2580,Bentonville,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,2,"2,580 sqft",3,Traditional,House,"Architectural,Shingle",1,1,2003,3,900,Pull Down Stairs,0,True,0,True,0,N,$150 annually,False,2900,0,False,Main,Two,None,,True,4,SingleFamily,True,Franklin,0,False,True,"2,580",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.85,5.522,6.311,174.41860465116278,POINT (-94.24038 36.332027),3.5654102144429927,92.46264592874347,5.068224086559268,2.3335459867498787,2.542124944305934,87140.0
69080225,1.04,30135,-84.695045,365000,2711,3670 Georgia Dr,SINGLE_FAMILY,sqft,3.0,1533,GA,2005,29,33.70507,5,2711,Douglasville,True,False,"2,711",1,True,True,2,1,True,0.33 Acres,2,"2,711 sqft",5,Traditional,House,Composition,1,0,2005,3,900,Pull Down Stairs,0,True,0,False,0,R1,$350 annually,False,3581,2,True,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,711",1,1,False,0,74.61,3.04,62.4,6.53,2.64,5.75,5.188,6.231,134.63666543710806,POINT (-84.695045 33.70507),2.453333499019172,16.088349306211704,11.224717834728178,4.802414856353722,2.21572621970907,95064.0
69713947,1.94,78541,-98.18609,320000,2673,2416 W Rogers Rd,SINGLE_FAMILY,sqft,4.0,1344,TX,2005,13,26.334063,5,2673,Edinburg,False,False,"2,700",1,True,True,0,0,True,0.50 Acres,1,"2,673 sqft",5,Traditional,House,Concrete,1,1,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,5533,2,False,Main,Two,None,,True,4,SingleFamily,True,Franklin,0,True,True,"2,673",1,1,True,0,75.53,3.96,60.8,6.77,4.0,5.67,5.421,6.318,119.71567527123082,POINT (-98.18609 26.334063),2.044341900748664,221.0071460537997,11.33867820127169,2.656965779674076,6.313076004525501,45529.0
66217396,0.97,32708,-81.213234,649900,2697,1558 Wescott Loop,SINGLE_FAMILY,sqft,3.0,2730,FL,2004,85,28.69329,4,2697,Winter Springs,True,False,"2,700",1,True,True,2,0,True,0.29 Acres,1,"2,697 sqft",4,Traditional,House,Shingle,1,0,2004,3,900,"Built in Features, Cathedral Ceiling(s), Ceiling Fans(s), Eating Space In Kitchen, High Ceiling(s), Kitchen/Family Room Combo, Master Bedroom Main Floor, Open Floorplan, Solid Surface Counters, Split Bedroom, Vaulted Ceiling(s), Walk-In Closet(s)",0,True,0,True,0,RES,$85 monthly,False,4238,2,True,Main,One,None,,True,3,SingleFamily,True,Franklin,0,True,True,"3,416",1,1,False,0,85.28,3.56,71.2,6.76,3.76,5.645,5.35,6.248,240.97144975899147,POINT (-81.213234 28.69329),2.1073635082958773,5.9901299123767435,28.004604404749657,3.612910856552029,3.269889068557511,107344.0
83096035,1.95,77650,-94.70571,1250000,2664,4016 Biscayne Beach Rd,SINGLE_FAMILY,sqft,4.0,5250,TX,2004,83,29.406635,3,2664,Pt Bolivar,True,True,"2,700",1,True,True,2,0,True,0.26 Acres,1,"2,664 sqft",3,Traditional,Free Standing,Composition,1,1,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,000 annually",False,13892,2,True,Main,Two,None,"Beach,Gulf View,Water View",True,4,SingleFamily,True,Franklin,0,False,True,"2,664",1,1,False,0,73.82,3.96,59.2,6.66,4.0,6.07,6.311,6.246,469.2192192192192,POINT (-94.70571 29.406635),11.426763346311436,55.18128408735942,13.487057727783474,5.15436126525663,5.981911056444093,76746.0
83101607,1.95,77650,-94.70588,795000,2677,708 Kinsey Dr,SINGLE_FAMILY,sqft,3.0,3339,TX,2005,83,29.408094,4,2677,Pt Bolivar,True,True,"2,700",1,True,True,1,0,True,0.31 Acres,1,"2,677 sqft",4,Traditional,Free Standing,Composition,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,000 annually",False,7493,1,True,Main,Two,None,"Beach,Gulf View,Lake,Water View",True,3,SingleFamily,True,Franklin,0,False,True,"2,677",1,1,False,0,80.22,3.96,65.6,6.66,4.0,5.561,5.362,6.163,296.97422487859546,POINT (-94.70588 29.408094),11.489901870762226,55.10157840751799,13.552655752550804,5.129343688878103,5.970606106284471,76746.0
306266179,0.92,40342,-84.891624,399999,2630,1013 Freestone Way,SINGLE_FAMILY,sqft,3.0,1680,KY,2004,13,38.055096,4,2630,Lawrenceburg,True,False,"2,630",1,True,True,2,0,True,0.45 Acres,1,"2,630 sqft",4,Traditional,House,Dimensional Style,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,102,0,False,Main,One and One Half,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,590",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.568,5.602,6.398,152.09087452471482,POINT (-84.891624 38.055096),2.5947533095543136,46.741058879432124,15.636601604150156,2.017021088170251,3.0411399238649923,56741.0
84799402,2.11,62549,-88.88836,345000,2515,140 Lexington Cir,SINGLE_FAMILY,sqft,3.0,1449,IL,2003,13,39.775402,4,2515,Mount Zion,True,False,"1,995",1,True,True,3,0,True,0.34 Acres,1,"2,515 sqft",4,Ranch,House,Asphalt,1,1,2003,2,900,Pull Down Stairs,0,True,520,True,0,RES,$150 annually,False,7102,0,False,Main,One,"Finished,Unfinished,Full,Sump Pump",,True,3,SingleFamily,True,Franklin,0,False,True,"2,515",1,1,False,0,88.48,2.64,77.6,6.33,1.91,5.665,5.574,6.812,137.1769383697813,POINT (-88.88836 39.775402),2.978707130794187,106.43942662369811,4.258335311799036,5.254130161593902,5.851899936262915,77527.0
81591986,0.62,28451,-78.027534,575000,2749,1110 Spring Glen Court,SINGLE_FAMILY,sqft,3.0,2415,NC,2005,13,34.22111,4,2749,Leland,False,False,"2,700",1,True,True,2,0,True,0.26 Acres,2,"2,749 sqft",4,Traditional,Stick Built,Shingle,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2682,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,749",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.6,5.108,5.873,209.1669698072026,POINT (-78.027534 34.22111),0.7609944056193907,122.0470548357299,7.9228830673395905,3.3395896316492752,4.63312306011055,76746.0
62972947,0.86,37040,-87.28755,369000,2570,3872 Benjamin Dr,SINGLE_FAMILY,sqft,3.0,1550,TN,2003,13,36.63462,4,2570,Clarksville,True,False,"2,570",1,True,True,2,4,True,0.36 Acres,1,"2,570 sqft",4,Ranch,House,Shingle,1,0,2003,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1885,2,False,Main,Two,Crawl Space,,True,3,SingleFamily,True,Franklin,0,False,True,"2,570",1,1,False,0,74.31,3.04,62.4,6.4,2.47,5.4,5.257,5.983,143.57976653696497,POINT (-87.28755 36.63462),3.370933998716601,48.90205134501213,11.559429097556528,2.559263329829823,2.854819860758182,88161.0
70748412,0.96,32174,-81.16525,779000,2648,995 Stone Lake Dr,SINGLE_FAMILY,sqft,3.0,3272,FL,2005,78,29.389471,4,2648,Ormond Beach,True,False,"2,700",1,True,False,3,1,True,0.31 Acres,1,"2,648 sqft",4,"Modern,Ranch",House,Shingle,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$234 quarterly,False,5012,3,False,Main,One,None,,True,3,SingleFamily,True,Franklin,0,False,True,"4,056",1,1,False,0,83.7,3.56,69.6,6.74,3.79,5.645,5.35,6.248,294.18429003021146,POINT (-81.16525 29.389471),5.996177724074181,42.36631089278462,15.817522319273548,6.2863574672155975,4.826214769377377,59868.0
71152772,1.35,64155,-94.55638,485000,2500,10508 N Michigan Ave,SINGLE_FAMILY,sqft,4.0,2037,MO,2004,128,39.284214,4,2500,Kansas City,True,False,"2,500",1,True,True,3,0,True,0.32 Acres,1,"2,500 sqft",4,Traditional,House,Composition,1,1,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,"$1,540 annually",False,5221,0,False,Main,Two,"Concrete,Full,Sump Pump",,True,4,SingleFamily,True,Franklin,0,True,True,"2,500",1,1,False,0,66.8,3.8,54.4,6.49,2.11,5.62,5.808,6.667,194.0,POINT (-94.55638 39.284214),2.678171117040198,8.494259552771842,11.278123071295889,5.3023669455393145,7.302717270360137,145885.0
88692913,2.69,48152,-83.372665,624900,2611,33011 Brookside Ct,SINGLE_FAMILY,sqft,4.0,2625,MI,2005,110,42.432133,4,2611,Livonia,True,False,"2,700",1,True,False,3,0,True,0.43 Acres,2,"2,611 sqft",4,Colonial,House,Shingle,1,1,2005,3,900,Pull Down Stairs,Frontage: 90',True,"1,150",True,0,R1,$110 monthly,False,8137,3,False,Ground Level w/Steps,Two,"Finished,Walk-Out Access,Sump Pump",,True,4,SingleFamily,True,Franklin,0,False,True,"3,761",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.682,5.198,6.152,239.33358866334737,POINT (-83.372665 42.432133),1.527801681752138,15.198493817489268,15.65183850308992,1.9483923897976467,3.164533339412421,60595.0
93698872,1.62,17961,-76.053825,525000,2548,422 Fern Rd,SINGLE_FAMILY,sqft,3.0,2205,PA,2005,13,40.614517,4,2548,Orwigsburg,True,False,"2,548",1,True,False,2,0,True,0.35 Acres,2,"2,548 sqft",4,Traditional,Detached,Shingle,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,6653,2,True,Main,Two,"Full,Unfinished,Walkout Level,Windows,Exterior Entry",,True,3,SingleFamily,True,DEER LAKE BORO,0,False,True,0,1,0,False,0,78.13,3.2,64.8,6.63,3.08,5.79,5.448,6.434,206.04395604395606,POINT (-76.053825 40.614517),4.251336734317365,66.87125361389302,16.940834651010448,4.363245348718305,3.5166901686649306,82923.0
68398953,0.55,29072,-81.193924,355000,2700,105 Cranberry Ct,SINGLE_FAMILY,sqft,3.0,1491,SC,2005,26,33.98892,3,2700,Lexington,True,False,"2,700",1,True,True,2,0,True,0.25 Acres,2,"2,700 sqft",3,Traditional,House,Shingle,1,1,2005,2,900,Attic Access,0,True,0,True,0,R1,$310 annually,False,1559,0,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,700",1,1,False,0,74.99,3.04,62.4,6.62,2.94,5.729,5.269,6.044,131.4814814814815,POINT (-81.193924 33.98892),1.893862601073399,85.64724626813033,5.495586668855244,3.417497152694038,2.7606037274845128,67308.0
86538727,1.56,17042,-76.4787,450000,2679,424 Millbridge Dr,SINGLE_FAMILY,sqft,3.0,1890,PA,2005,13,40.326977,4,2679,Lebanon,True,False,"2,679",1,True,True,2,0,True,0.35 Acres,2,"2,679 sqft",4,Traditional,Detached,Composition,1,1,2005,2,900,Pull Down Stairs,0,True,0,True,0,RESID,$150 annually,False,6142,2,False,Main,Two,"Walkout Level,Sump Pump,Water Proofing System,Space For Rooms,Exterior Entry,Full,Unfinished",,True,3,SingleFamily,True,NORTH CORNWALL TWP,0,False,True,0,1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.79,5.448,6.434,167.97312430011198,POINT (-76.4787 40.326977),2.7474655872841507,72.70199818534054,8.849047161481947,1.2189511005004074,4.897458192728889,78423.0
68565450,0.43,35976,-86.27015,389900,2583,22 Obrian Cir,SINGLE_FAMILY,sqft,4.0,1638,AL,2004,13,34.44354,4,2583,Guntersville,True,False,"2,700",1,True,True,2,0,True,0.44 Acres,3,"2,583 sqft",4,Traditional,House,Shingle,1,1,2004,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,2207,2,False,Main,Three Or More,Crawl Space,,False,4,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,69.74,3.04,57.6,6.45,2.66,5.8,5.317,6.513,150.94850948509486,POINT (-86.27015 34.44354),6.80936333458478,118.15579920496025,28.667981573390424,5.454937506991478,5.491073186224992,68269.0
61487945,2.72,60177,-88.34666,485000,2697,2049 Lily Pond Ln,SINGLE_FAMILY,sqft,4.0,2037,IL,2003,38,41.98547,4,2697,South Elgin,True,False,"2,700",1,True,True,3,0,True,0.25 Acres,2,"2,697 sqft",4,Traditional,House,Shingle,1,2,2003,2,900,Pull Down Stairs,0,True,0,True,0,R1,$38 monthly,False,8563,3,False,Main,Two,Full,,True,4,SingleFamily,True,Franklin,0,False,True,"4,448",1,2,False,0,68.57,2.64,57.6,6.18,2.14,5.665,5.574,6.812,179.82944011865035,POINT (-88.34666 41.98547),2.3056202860637915,22.758740016503616,7.366526271140415,3.3577365959323866,4.860601316408664,87019.0
67413636,0.7,37918,-83.96736,495000,2716,1317 Paxton Dr,SINGLE_FAMILY,sqft,3.0,2079,TN,2004,21,36.043015,3,2716,Knoxville,True,False,"2,716",1,True,True,2,0,True,0.43 Acres,2,"2,716 sqft",3,Traditional,House,Shingle,1,1,2004,2,900,Pull Down Stairs,0,True,0,True,0,R1,$250 annually,False,1202,0,True,Main,Two,None,,False,3,SingleFamily,True,Franklin,0,False,True,"2,716",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.4,5.257,5.983,182.25331369661268,POINT (-83.96736 36.043015),1.3306794974296408,151.81340963621065,16.06603073428991,5.32420449300542,5.811495731388267,54798.0
80522619,2.29,77586,-95.03357,380000,2748,3418 Ocean Ridge Cir,SINGLE_FAMILY,sqft,3.0,1596,TX,2005,58,29.58345,4,2748,Seabrook,True,False,"2,700",1,True,True,2,0,True,0.25 Acres,1,"2,748 sqft",4,Traditional,Free Standing,Composition,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$690 annually,False,8194,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,748",1,1,False,0,80.96,3.96,66.4,6.6,4.0,5.67,5.421,6.318,138.28238719068415,POINT (-95.03357 29.58345),1.0102454305352782,33.23795402549371,7.715084388472639,2.8109644553682966,1.9960026727286777,76746.0
106733847,1.07,56096,-93.58117,299000,2576,903 Wolf Ridge Ln,SINGLE_FAMILY,sqft,3.0,1256,MN,2005,13,44.219616,6,2576,Waterville,True,False,"1,288",1,True,True,3,0,True,0.29 Acres,1,"2,576 sqft",6,Traditional,House,"Asphalt,Pitched",1,0,2005,2,900,Pull Down Stairs,0,True,"1,288",True,1288,R1,$150 annually,False,2621,3,False,Main,One,"Drain Tiled,Egress Window(s),Finished,Full,Sump Pump",,True,3,SingleFamily,True,Franklin,1,False,True,"2,576",1,0,False,0,78.13,3.2,64.8,6.63,3.08,5.78,5.503,6.197,116.07142857142857,POINT (-93.58117 44.219616),9.435127898104557,49.057796881271855,55.66105208695953,1.110688026028553,0.7282402894260542,71827.0
75376489,0.51,22485,-77.24362,405000,2572,9109 Dallas Ct,SINGLE_FAMILY,sqft,3.0,1701,VA,2004,75,38.28918,4,2572,King George,True,False,"1,916",1,True,True,2,0,True,0.49 Acres,3,"2,572 sqft",4,Colonial,Detached,Shingle,1,1,2004,2,900,Attic,0,True,656,True,0,R1,$905 annually,False,2032,5,False,Main,Three,"Partially Finished,Shelving,Walkout Level",,True,3,SingleFamily,True,Franklin,0,False,True,0,1,1,False,3,61.62,3.04,49.6,6.44,2.54,6.0,5.055,5.853,157.46500777604976,POINT (-77.24362 38.28918),2.8665948972920727,40.39781939852681,15.036048065478136,4.080909668541454,2.3269140069316445,100947.0
106921167,0.69,65616,-93.28112,335000,2532,176 Mesquite Drive,SINGLE_FAMILY,sqft,3.0,1407,MO,2005,13,36.68917,5,2532,Branson,True,False,"2,532",1,True,False,2,0,True,0.25 Acres,2,"2,532 sqft",5,Traditional,House,Composition,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,1542,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,False,True,"2,532",1,1,False,0,78.13,3.2,64.8,6.63,3.08,5.62,5.808,6.667,132.30647709320695,POINT (-93.28112 36.68917),3.3482041434656487,149.11842981679663,30.317370838863834,3.700560867847244,4.848640569995207,56458.0
55806935,1.02,34654,-82.624596,500000,2672,11525 Lounds Ct,SINGLE_FAMILY,sqft,3.0,2100,FL,2005,204,28.26625,5,2672,New Port Richey,True,False,"2,700",1,True,False,2,0,True,0.25 Acres,2,"2,672 sqft",5,Contemporary,House,Shingle,1,0,2005,3,900,"Cathedral Ceiling(s), Ceiling Fans(s), High Ceiling(s), Master Bedroom Main Floor, Open Floorplan, Solid Surface Counters, Solid Wood Cabinets, Split Bedroom, Thermostat, Vaulted Ceiling(s), Walk-In Closet(s), Window Treatments",0,True,0,True,0,MPUD,$204 monthly,False,3307,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"3,359",2,1,False,0,82.99,3.56,68.8,6.87,3.76,5.645,5.42,6.345,187.125748502994,POINT (-82.624596 28.26625),3.4553319129335267,20.78432683199033,24.816108887564074,4.738221296588687,5.020027688073294,73804.0
91356378,2.36,60914,-87.890884,375000,2714,808 E Margaret Ln,SINGLE_FAMILY,sqft,4.0,1575,IL,2003,13,41.151005,5,2714,Bourbonnais,True,False,"2,700",1,True,True,3,0,True,0.28 Acres,2,"2,714 sqft",5,Traditional,House,Asphalt,1,1,2003,3,900,Pull Down Stairs,0,True,0,True,0,SINGL,$150 annually,False,8427,3,False,Main,Two,Full,,True,4,SingleFamily,True,Franklin,0,False,True,0,1,1,False,0,74.19,2.64,63.2,6.21,2.14,5.665,5.574,6.812,138.17243920412676,POINT (-87.890884 41.151005),1.9660695394559904,44.407393729991675,5.965861035514746,1.5391950703611992,1.0180251749733056,78750.0
71350828,0.73,32541,-86.443344,1095000,2750,4403 Stilling Cir,SINGLE_FAMILY,sqft,3.0,4599,FL,2005,13,30.401173,4,2750,Destin,True,False,"2,700",1,True,True,2,0,True,0.46 Acres,1,"2,750 sqft",4,Traditional,House,Roof Composite Shngl,1,0,2005,3,900,Pull Down Stairs,0,True,0,True,0,R1,$150 annually,False,5936,2,False,Main,Two,None,,True,3,SingleFamily,True,Franklin,0,True,True,"2,750",1,1,False,0,84.54,3.56,71.2,6.78,3.0,6.177,6.19,6.339,398.1818181818182,POINT (-86.443344 30.401173),1.0764160062145114,229.95980437030562,7.477495392986006,2.4932183093287104,1.658795311413874,92883.0
